country,year,age,gender,inmigrant_count,outmigrant_count
Scotland,2010,78,all,260,247
Scotland,2010,79,all,219,229
Scotland,2010,80,all,257,264
Scotland,2010,81,all,250,245
Scotland,2010,82,all,229,216
Scotland,2010,83,all,227,204
Scotland,2010,84,all,226,219
Scotland,2010,85,all,240,221
Scotland,2010,86,all,204,198
Scotland,2010,87,all,212,189
Scotland,2010,88,all,199,200
Scotland,2010,89,all,186,182
Scotland,2010,90,all,704,651
Scotland,2011,0,all,1350,1164
Scotland,2011,1,all,2625,2579
Scotland,2011,2,all,2506,2453
Scotland,2011,3,all,2106,2116
Scotland,2011,4,all,1966,1958
Scotland,2011,5,all,1595,1569
Scotland,2011,6,all,1271,1324
Scotland,2011,7,all,1230,1247
Scotland,2011,8,all,1152,1172
Scotland,2011,9,all,1114,1157
Scotland,2011,10,all,1094,1107
Scotland,2011,11,all,1053,1116
Scotland,2011,12,all,1057,1089
Scotland,2011,13,all,1012,1053
Scotland,2011,14,all,1114,1117
Scotland,2011,15,all,953,964
Scotland,2011,16,all,1170,1190
Scotland,2011,17,all,2889,2726
Scotland,2011,18,all,5484,4533
Scotland,2011,19,all,5717,4730
Scotland,2011,20,all,4414,3924
Scotland,2011,21,all,4240,3971
Scotland,2011,22,all,4500,4561
Scotland,2011,23,all,4904,5572
Scotland,2011,24,all,4589,5268
Scotland,2011,25,all,4514,4919
Scotland,2011,26,all,4353,4671
Scotland,2011,27,all,4143,4338
Scotland,2011,28,all,4056,4271
Scotland,2011,29,all,3903,4018
Scotland,2011,30,all,3711,3893
Scotland,2011,31,all,3671,3673
Scotland,2011,32,all,3380,3421
Scotland,2011,33,all,2888,2841
Scotland,2011,34,all,2726,2678
Scotland,2011,35,all,2655,2514
Scotland,2011,36,all,2495,2433
Scotland,2011,37,all,2377,2303
Scotland,2011,38,all,2345,2324
Scotland,2011,39,all,2156,2145
Scotland,2011,40,all,2092,2098
Scotland,2011,41,all,1944,1883
Scotland,2011,42,all,1862,1807
Scotland,2011,43,all,1792,1718
Scotland,2011,44,all,1794,1684
Scotland,2011,45,all,1670,1573
Scotland,2011,46,all,1571,1453
Scotland,2011,47,all,1511,1450
Scotland,2011,48,all,1476,1401
Scotland,2011,49,all,1452,1346
Scotland,2011,50,all,1363,1228
Scotland,2011,51,all,1321,1179
Scotland,2011,52,all,1192,1117
Scotland,2011,53,all,1155,1058
Scotland,2011,54,all,1101,998
Scotland,2011,55,all,1073,992
Scotland,2011,56,all,961,886
Scotland,2011,57,all,979,880
Scotland,2011,58,all,886,837
Scotland,2011,59,all,846,782
Scotland,2011,60,all,865,779
Scotland,2011,61,all,896,813
Scotland,2011,62,all,796,730
Scotland,2011,63,all,836,741
Scotland,2011,64,all,881,769
Scotland,2011,65,all,691,641
Scotland,2011,66,all,565,518
Scotland,2011,67,all,554,511
Scotland,2011,68,all,444,447
Scotland,2011,69,all,414,386
Scotland,2011,70,all,378,362
Scotland,2011,71,all,369,330
Scotland,2011,72,all,307,311
Scotland,2011,73,all,297,283
Scotland,2011,74,all,293,282
Scotland,2011,75,all,249,253
Scotland,2011,76,all,252,249
Scotland,2011,77,all,257,241
Scotland,2011,78,all,232,215
Scotland,2011,79,all,255,251
Scotland,2011,80,all,254,241
Scotland,2011,81,all,245,233
Scotland,2011,82,all,192,180
Scotland,2011,83,all,214,224
Scotland,2011,84,all,241,242
Scotland,2011,85,all,236,239
Scotland,2011,86,all,227,202
Scotland,2011,87,all,229,215
Scotland,2011,88,all,205,206
Scotland,2011,89,all,192,176
Scotland,2011,90,all,803,737
Scotland,2012,0,all,1412,1183
Scotland,2012,1,all,2782,2674
Scotland,2012,2,all,2484,2463
Scotland,2012,3,all,2256,2232
Scotland,2012,4,all,2057,2059
Scotland,2012,5,all,1675,1668
Scotland,2012,6,all,1410,1375
Scotland,2012,7,all,1262,1292
Scotland,2012,8,all,1204,1206
Scotland,2012,9,all,1142,1129
Scotland,2012,10,all,1110,1129
Scotland,2012,11,all,1095,1044
Scotland,2012,12,all,1044,1051
Scotland,2012,13,all,1070,1067
Scotland,2012,14,all,1067,1046
Scotland,2012,15,all,1016,1032
Scotland,2012,16,all,1136,1110
Scotland,2012,17,all,2912,2783
Scotland,2012,18,all,5427,4586
Scotland,2012,19,all,5587,4624
Scotland,2012,20,all,4484,4005
Scotland,2012,21,all,4405,4194
Scotland,2012,22,all,4891,4958
Scotland,2012,23,all,5030,5718
Scotland,2012,24,all,4898,5772
Scotland,2012,25,all,4714,5162
Scotland,2012,26,all,4633,4962
Scotland,2012,27,all,4322,4564
Scotland,2012,28,all,4232,4354
Scotland,2012,29,all,4110,4192
Scotland,2012,30,all,4030,4046
Scotland,2012,31,all,3956,3936
Scotland,2012,32,all,3653,3643
Scotland,2012,33,all,3396,3400
Scotland,2012,34,all,2923,2901
Scotland,2012,35,all,2731,2683
Scotland,2012,36,all,2659,2529
Scotland,2012,37,all,2516,2388
Scotland,2012,38,all,2270,2251
Scotland,2012,39,all,2180,2118
Scotland,2012,40,all,2114,2033
Scotland,2012,41,all,2119,1987
Scotland,2012,42,all,1945,1869
Scotland,2012,43,all,1918,1832
Scotland,2012,44,all,1736,1585
Scotland,2012,45,all,1737,1663
Scotland,2012,46,all,1631,1557
Scotland,2012,47,all,1650,1516
Scotland,2012,48,all,1586,1497
Scotland,2012,49,all,1488,1368
Scotland,2012,50,all,1448,1384
Scotland,2012,51,all,1410,1249
Scotland,2012,52,all,1276,1194
Scotland,2012,53,all,1260,1161
Scotland,2012,54,all,1147,1089
Scotland,2012,55,all,1138,1059
Scotland,2012,56,all,1019,927
Scotland,2012,57,all,996,892
Scotland,2012,58,all,966,848
Scotland,2012,59,all,1002,898
Scotland,2012,60,all,938,823
Scotland,2012,61,all,865,803
Scotland,2012,62,all,835,798
Scotland,2012,63,all,815,773
Scotland,2012,64,all,853,779
Scotland,2012,65,all,910,877
Scotland,2012,66,all,588,571
Scotland,2012,67,all,545,555
Scotland,2012,68,all,514,511
Scotland,2012,69,all,435,454
Scotland,2012,70,all,387,404
Scotland,2012,71,all,338,347
Scotland,2012,72,all,369,366
Scotland,2012,73,all,304,307
Scotland,2012,74,all,297,288
Scotland,2012,75,all,277,295
Scotland,2012,76,all,312,291
Scotland,2012,77,all,252,254
Scotland,2012,78,all,254,240
Scotland,2012,79,all,239,259
Scotland,2012,80,all,260,240
Scotland,2012,81,all,231,229
Scotland,2012,82,all,245,253
Scotland,2012,83,all,235,236
Scotland,2012,84,all,246,258
Scotland,2012,85,all,240,226
Scotland,2012,86,all,243,239
Scotland,2012,87,all,234,232
Scotland,2012,88,all,179,189
Scotland,2012,89,all,169,177
Scotland,2012,90,all,1028,955
Scotland,2013,0,all,1366,1080
Scotland,2013,1,all,2849,2679
Scotland,2013,2,all,2659,2517
Scotland,2013,3,all,2368,2215
Scotland,2013,4,all,2044,1996
Scotland,2013,5,all,1816,1707
Scotland,2013,6,all,1497,1433
Scotland,2013,7,all,1344,1240
Scotland,2013,8,all,1265,1186
Scotland,2013,9,all,1150,1118
Scotland,2013,10,all,1167,1051
Scotland,2013,11,all,1062,1018
Scotland,2013,12,all,1049,997
Scotland,2013,13,all,1026,966
Scotland,2013,14,all,1013,989
Scotland,2013,15,all,976,946
Scotland,2013,16,all,1154,1055
Scotland,2013,17,all,2888,2625
Scotland,2013,18,all,5881,4578
Scotland,2013,19,all,5912,4465
Scotland,2013,20,all,4373,3875
Scotland,2013,21,all,4537,4126
Scotland,2013,22,all,5199,5197
Scotland,2013,23,all,5296,5826
Scotland,2013,24,all,5088,5588
Scotland,2013,25,all,5094,5306
Scotland,2013,26,all,4752,4958
Scotland,2013,27,all,4695,4773
Scotland,2013,28,all,4486,4448
Scotland,2013,29,all,4196,4220
Scotland,2013,30,all,4242,4171
Scotland,2013,31,all,4075,3961
Scotland,2013,32,all,3689,3638
Scotland,2013,33,all,3590,3540
Scotland,2013,34,all,3247,3242
Scotland,2013,35,all,2873,2754
Scotland,2013,36,all,2660,2529
Scotland,2013,37,all,2549,2478
Scotland,2013,38,all,2376,2294
Scotland,2013,39,all,2298,2227
Scotland,2013,40,all,2261,2130
Scotland,2013,41,all,2171,2040
Scotland,2013,42,all,1978,1913
Scotland,2013,43,all,1913,1766
Scotland,2013,44,all,1889,1815
Scotland,2013,45,all,1864,1740
Scotland,2013,46,all,1758,1645
Scotland,2013,47,all,1577,1448
Scotland,2013,48,all,1683,1544
Scotland,2013,49,all,1589,1503
Scotland,2013,50,all,1664,1518
Scotland,2013,51,all,1603,1459
Scotland,2013,52,all,1446,1330
Scotland,2013,53,all,1374,1214
Scotland,2013,54,all,1348,1218
Scotland,2013,55,all,1249,1133
Scotland,2013,56,all,1183,1016
Scotland,2013,57,all,1146,1015
Scotland,2013,58,all,951,841
Scotland,2013,59,all,988,932
Scotland,2013,60,all,942,834
Scotland,2013,61,all,923,840
Scotland,2013,62,all,862,807
Scotland,2013,63,all,873,772
Scotland,2013,64,all,853,815
Scotland,2013,65,all,844,748
Scotland,2013,66,all,837,798
Scotland,2013,67,all,616,586
Scotland,2013,68,all,552,530
Scotland,2013,69,all,513,499
Scotland,2013,70,all,460,455
Scotland,2013,71,all,360,359
Scotland,2013,72,all,329,339
Scotland,2013,73,all,366,356
Scotland,2013,74,all,291,299
Scotland,2013,75,all,318,333
Scotland,2013,76,all,327,325
Scotland,2013,77,all,330,309
Scotland,2013,78,all,285,296
Scotland,2013,79,all,256,249
Scotland,2013,80,all,268,290
Scotland,2013,81,all,267,265
Scotland,2013,82,all,269,281
Scotland,2013,83,all,255,248
Scotland,2013,84,all,260,264
Scotland,2013,85,all,219,225
Scotland,2013,86,all,240,228
Scotland,2013,87,all,211,200
Scotland,2013,88,all,226,210
Scotland,2013,89,all,175,165
Scotland,2013,90,all,882,826
