country,year,age,gender,inmigrant_count,outmigrant_count
Scotland,2011,32,all,1005,1117
Scotland,2011,33,all,885,896
Scotland,2011,34,all,834,853
Scotland,2011,35,all,810,735
Scotland,2011,36,all,753,758
Scotland,2011,37,all,761,767
Scotland,2011,38,all,696,766
Scotland,2011,39,all,662,714
Scotland,2011,40,all,659,697
Scotland,2011,41,all,673,637
Scotland,2011,42,all,653,601
Scotland,2011,43,all,585,544
Scotland,2011,44,all,613,521
Scotland,2011,45,all,526,461
Scotland,2011,46,all,535,430
Scotland,2011,47,all,507,465
Scotland,2011,48,all,471,407
Scotland,2011,49,all,477,387
Scotland,2011,50,all,442,319
Scotland,2011,51,all,460,328
Scotland,2011,52,all,397,320
Scotland,2011,53,all,392,296
Scotland,2011,54,all,367,267
Scotland,2011,55,all,352,260
Scotland,2011,56,all,355,273
Scotland,2011,57,all,331,228
Scotland,2011,58,all,286,233
Scotland,2011,59,all,293,232
Scotland,2011,60,all,318,236
Scotland,2011,61,all,288,209
Scotland,2011,62,all,268,196
Scotland,2011,63,all,294,200
Scotland,2011,64,all,343,227
Scotland,2011,65,all,242,189
Scotland,2011,66,all,217,164
Scotland,2011,67,all,185,148
Scotland,2011,68,all,134,137
Scotland,2011,69,all,141,107
Scotland,2011,70,all,121,99
Scotland,2011,71,all,130,92
Scotland,2011,72,all,90,95
Scotland,2011,73,all,94,78
Scotland,2011,74,all,78,71
Scotland,2011,75,all,62,69
Scotland,2011,76,all,65,61
Scotland,2011,77,all,67,53
Scotland,2011,78,all,70,51
Scotland,2011,79,all,56,49
Scotland,2011,80,all,70,54
Scotland,2011,81,all,65,55
Scotland,2011,82,all,60,51
Scotland,2011,83,all,44,57
Scotland,2011,84,all,47,43
Scotland,2011,85,all,53,61
Scotland,2011,86,all,64,35
Scotland,2011,87,all,59,47
Scotland,2011,88,all,41,43
Scotland,2011,89,all,42,26
Scotland,2011,90,all,185,126
Scotland,2012,0,all,444,215
Scotland,2012,1,all,714,606
Scotland,2012,2,all,628,607
Scotland,2012,3,all,600,576
Scotland,2012,4,all,517,519
Scotland,2012,5,all,475,468
Scotland,2012,6,all,394,359
Scotland,2012,7,all,335,365
Scotland,2012,8,all,339,341
Scotland,2012,9,all,310,297
Scotland,2012,10,all,293,312
Scotland,2012,11,all,301,250
Scotland,2012,12,all,253,260
Scotland,2012,13,all,267,264
Scotland,2012,14,all,268,247
Scotland,2012,15,all,211,227
Scotland,2012,16,all,248,222
Scotland,2012,17,all,457,328
Scotland,2012,18,all,1483,642
Scotland,2012,19,all,1987,1024
Scotland,2012,20,all,1391,912
Scotland,2012,21,all,1167,956
Scotland,2012,22,all,1361,1428
Scotland,2012,23,all,1440,2128
Scotland,2012,24,all,1363,2237
Scotland,2012,25,all,1315,1763
Scotland,2012,26,all,1246,1575
Scotland,2012,27,all,1157,1399
Scotland,2012,28,all,1178,1300
Scotland,2012,29,all,1159,1241
Scotland,2012,30,all,1107,1123
Scotland,2012,31,all,1124,1104
Scotland,2012,32,all,1046,1036
Scotland,2012,33,all,974,978
Scotland,2012,34,all,836,814
Scotland,2012,35,all,768,720
Scotland,2012,36,all,783,653
Scotland,2012,37,all,747,619
Scotland,2012,38,all,645,626
Scotland,2012,39,all,607,545
Scotland,2012,40,all,634,553
Scotland,2012,41,all,634,502
Scotland,2012,42,all,596,520
Scotland,2012,43,all,580,494
Scotland,2012,44,all,569,418
Scotland,2012,45,all,512,438
Scotland,2012,46,all,495,421
Scotland,2012,47,all,514,380
Scotland,2012,48,all,494,405
Scotland,2012,49,all,459,339
Scotland,2012,50,all,423,359
Scotland,2012,51,all,470,309
Scotland,2012,52,all,393,311
Scotland,2012,53,all,410,311
Scotland,2012,54,all,352,294
Scotland,2012,55,all,356,277
Scotland,2012,56,all,337,245
Scotland,2012,57,all,337,233
Scotland,2012,58,all,337,219
Scotland,2012,59,all,331,227
Scotland,2012,60,all,325,210
Scotland,2012,61,all,287,225
Scotland,2012,62,all,263,226
Scotland,2012,63,all,244,202
Scotland,2012,64,all,291,217
Scotland,2012,65,all,287,254
Scotland,2012,66,all,212,195
Scotland,2012,67,all,166,176
Scotland,2012,68,all,148,145
Scotland,2012,69,all,136,155
Scotland,2012,70,all,96,113
Scotland,2012,71,all,115,124
Scotland,2012,72,all,115,112
Scotland,2012,73,all,103,106
Scotland,2012,74,all,90,81
Scotland,2012,75,all,76,94
Scotland,2012,76,all,91,70
Scotland,2012,77,all,67,69
Scotland,2012,78,all,73,59
Scotland,2012,79,all,55,75
Scotland,2012,80,all,65,45
Scotland,2012,81,all,58,56
Scotland,2012,82,all,54,62
Scotland,2012,83,all,47,48
Scotland,2012,84,all,46,58
Scotland,2012,85,all,59,45
Scotland,2012,86,all,55,51
Scotland,2012,87,all,52,50
Scotland,2012,88,all,28,38
Scotland,2012,89,all,31,39
Scotland,2012,90,all,210,137
Scotland,2013,0,all,485,199
Scotland,2013,1,all,733,563
Scotland,2013,2,all,702,560
Scotland,2013,3,all,651,498
Scotland,2013,4,all,527,479
Scotland,2013,5,all,495,386
Scotland,2013,6,all,442,378
Scotland,2013,7,all,405,301
Scotland,2013,8,all,370,291
Scotland,2013,9,all,318,286
Scotland,2013,10,all,370,254
Scotland,2013,11,all,309,265
Scotland,2013,12,all,294,242
Scotland,2013,13,all,294,234
Scotland,2013,14,all,277,253
Scotland,2013,15,all,235,205
Scotland,2013,16,all,285,186
Scotland,2013,17,all,523,260
Scotland,2013,18,all,1864,561
Scotland,2013,19,all,2332,885
Scotland,2013,20,all,1331,833
Scotland,2013,21,all,1203,792
Scotland,2013,22,all,1418,1416
Scotland,2013,23,all,1533,2063
Scotland,2013,24,all,1463,1963
Scotland,2013,25,all,1453,1665
Scotland,2013,26,all,1313,1519
Scotland,2013,27,all,1279,1357
Scotland,2013,28,all,1244,1206
Scotland,2013,29,all,1109,1133
Scotland,2013,30,all,1150,1079
Scotland,2013,31,all,1117,1003
Scotland,2013,32,all,1031,980
Scotland,2013,33,all,961,911
Scotland,2013,34,all,883,878
Scotland,2013,35,all,814,695
Scotland,2013,36,all,751,620
Scotland,2013,37,all,685,614
Scotland,2013,38,all,671,589
Scotland,2013,39,all,649,578
Scotland,2013,40,all,643,512
Scotland,2013,41,all,639,508
Scotland,2013,42,all,559,494
Scotland,2013,43,all,577,430
Scotland,2013,44,all,527,453
Scotland,2013,45,all,586,462
Scotland,2013,46,all,533,420
Scotland,2013,47,all,489,360
Scotland,2013,48,all,480,341
Scotland,2013,49,all,501,415
Scotland,2013,50,all,505,359
Scotland,2013,51,all,467,323
Scotland,2013,52,all,435,319
Scotland,2013,53,all,437,277
Scotland,2013,54,all,411,281
Scotland,2013,55,all,399,283
Scotland,2013,56,all,411,244
Scotland,2013,57,all,366,235
Scotland,2013,58,all,324,214
Scotland,2013,59,all,308,252
Scotland,2013,60,all,320,212
Scotland,2013,61,all,297,214
Scotland,2013,62,all,270,215
Scotland,2013,63,all,288,187
Scotland,2013,64,all,254,216
Scotland,2013,65,all,300,204
Scotland,2013,66,all,270,231
Scotland,2013,67,all,192,162
Scotland,2013,68,all,184,162
Scotland,2013,69,all,163,149
Scotland,2013,70,all,132,127
Scotland,2013,71,all,89,88
Scotland,2013,72,all,92,102
Scotland,2013,73,all,114,104
Scotland,2013,74,all,76,84
Scotland,2013,75,all,79,94
Scotland,2013,76,all,84,82
Scotland,2013,77,all,89,68
Scotland,2013,78,all,64,75
Scotland,2013,79,all,65,58
Scotland,2013,80,all,42,64
Scotland,2013,81,all,63,61
Scotland,2013,82,all,51,63
Scotland,2013,83,all,71,64
Scotland,2013,84,all,53,57
Scotland,2013,85,all,40,46
Scotland,2013,86,all,52,40
Scotland,2013,87,all,53,42
Scotland,2013,88,all,51,35
Scotland,2013,89,all,33,23
Scotland,2013,90,all,188,132
