"sex","la","year","e50","e65","e80"
"female","W06000018",2009,80.2616487455197,82.5689655172414,86.4554079696395
"female","W06000018",2010,80.4779411764706,82.5981182795699,86.9342629482072
"female","W06000018",2011,79.7114252061249,82.446949602122,86.7355212355212
"female","W06000018",2012,80.169099756691,82.3275167785235,86.8698224852071
"female","W06000018",2013,79.8789592760181,82.4917617237009,86.9570895522388
"female","W06000019",2001,NA,NA,NA
"female","W06000019",2002,79.6076759061834,81.8844339622642,86.2142857142857
"female","W06000019",2003,78.728476821192,81.8167938931298,86.588
"female","W06000019",2004,79.9872611464968,81.9767441860465,86.2569444444444
"female","W06000019",2005,79.837962962963,82.3860103626943,86.3646616541353
"female","W06000019",2006,79.2722891566265,82.0684931506849,86.3426294820717
"female","W06000019",2007,79.8445475638051,81.8984771573604,86.7115384615385
"female","W06000019",2008,80.295154185022,82.5888077858881,86.4152249134948
"female","W06000019",2009,80.4738154613466,82.5901639344262,86.6447876447876
"female","W06000019",2010,80.4690721649485,82.6090651558074,86.5632653061224
"female","W06000019",2011,80.1542056074766,82.3410256410256,87.1401515151515
"female","W06000019",2012,80.1906005221932,82.5872093023256,86.8765957446809
"female","W06000019",2013,80.5467625899281,83.0775401069519,86.7065217391304
"female","W06000020",2001,NA,NA,NA
"female","W06000020",2002,79.220618556701,80.9708520179372,86.0037313432836
"female","W06000020",2003,79.640404040404,81.7516629711752,85.9044368600683
"female","W06000020",2004,80.2075471698113,81.9277652370203,86.3494809688581
"female","W06000020",2005,79.7070707070707,82.1734234234234,86.486577181208
"female","W06000020",2006,81.0788912579957,83.1627906976744,86.6006389776358
"female","W06000020",2007,80.4504132231405,82.7227272727273,86.6720779220779
"female","W06000020",2008,81.0632911392405,82.8200455580866,86.8950819672131
"female","W06000020",2009,80.1440329218107,82.6022988505747,86.5806451612903
"female","W06000020",2010,81.2,83.1624129930394,86.6320754716981
"female","W06000020",2011,80.9850107066381,83.4715639810426,86.9177215189873
"female","W06000020",2012,81.0496894409938,83.0701357466063,86.9324758842444
"female","W06000020",2013,81.189453125,83.1057082452431,87.1184971098266
"female","W06000021",2001,NA,NA,NA
"female","W06000021",2002,80.6224489795918,82.6629464285714,86.6245954692557
"female","W06000021",2003,79.7399103139013,82.3709273182957,86.4052044609665
"female","W06000021",2004,80.4751131221719,82.3357843137255,86.3109540636042
"female","W06000021",2005,81.1033653846154,83.1484375,86.5934065934066
"female","W06000021",2006,81.3490566037736,83.3641025641026,86.8571428571429
"female","W06000021",2007,80.634703196347,82.979797979798,86.7824561403509
"female","W06000021",2008,81.1070615034169,83.3291770573566,86.7694915254237
"female","W06000021",2009,81.2017937219731,83.35960591133,86.9169435215947
"female","W06000021",2010,81.9004329004329,84.0665083135392,87.2043343653251
"female","W06000021",2011,81.2930232558139,83.4656488549618,87.106529209622
"female","W06000021",2012,81.46,83.2781774580336,87.1324503311258
"female","W06000021",2013,82.0618336886994,83.8942528735632,87.4567901234568
"female","W06000022",2001,NA,NA,NA
"female","W06000022",2002,80.0148148148148,81.6120826709062,86.6237113402062
"female","W06000022",2003,80.3480825958702,82.9769357495881,86.6736111111111
"female","W06000022",2004,80.1870397643594,82.2054574638844,86.7728395061728
"female","W06000022",2005,80.2103004291845,82.2836990595611,86.5463182897862
"female","W06000022",2006,80.0432276657061,82.2947702060222,86.4964370546318
"female","W06000022",2007,79.7905604719764,82.5489220563847,86.633971291866
"female","W06000022",2008,80.7391952309985,82.7451298701299,86.5750577367206
"female","W06000022",2009,79.5578947368421,82.1993243243243,86.8046272493573
"female","W06000022",2010,80.4847512038523,82.4066317626527,86.7223650385604
"female","W06000022",2011,80.7540500736377,83.6733001658375,86.7934782608696
"female","W06000022",2012,80.9387144992526,82.805510534846,86.6544622425629
"female","W06000022",2013,81.3252840909091,83.3055555555556,86.9020833333333
"female","W06000023",2001,NA,NA,NA
"female","W06000023",2002,81.0806241872562,83.2347083926031,86.8129921259843
"female","W06000023",2003,80.8456549935149,83.1153846153846,86.9495967741936
"female","W06000023",2004,80.8496732026144,82.8634423897582,86.765306122449
"female","W06000023",2005,80.6286472148541,82.882096069869,86.6334012219959
"female","W06000023",2006,81.4674220963173,83.6909937888199,87.1083333333333
"female","W06000023",2007,81.3729281767956,83.6661608497724,87.0182926829268
"female","W06000023",2008,82.5078459343795,84.0318664643399,87.1021611001965
"female","W06000023",2009,81.595399188092,83.7723214285714,87.296442687747
"female","W06000023",2010,81.7287157287157,83.8267716535433,87.1881606765328
"female","W06000023",2011,81.5720399429387,83.7609375,87.1422680412371
"female","W06000023",2012,80.9927641099855,83.7707317073171,87.2866379310345
"female","W06000023",2013,82.2583547557841,83.9972375690608,87.3978102189781
"female","W06000024",2001,NA,NA,NA
"female","W06000024",2002,79.13353115727,80.9612903225807,85.8756756756757
"female","W06000024",2003,78.8189415041783,81.0310559006211,85.592039800995
"female","W06000024",2004,79.2600619195047,81.2432432432432,85.804347826087
"female","W06000024",2005,79.0450928381963,81.4940476190476,86.1705069124424
"female","W06000024",2006,79.3804347826087,81.8414634146341,85.9939759036145
"female","W06000024",2007,78.9258064516129,82.1804511278196,85.9057591623037
"female","W06000024",2008,78.8888888888889,81.8361774744027,86.4631578947368
"female","W06000024",2009,79.247311827957,82.2674897119342,86.6708074534161
"female","W06000024",2010,79.6227106227106,82.2551440329218,86.679012345679
"female","W06000024",2011,81.2895622895623,83.0254545454546,87.0777202072539
"female","W06000024",2012,80.5263157894737,82.5559566787004,86.5
"female","W06000024",2013,79.8196721311475,82.1970802919708,86.7377049180328
"male","E06000001",2001,NA,NA,NA
"male","E06000001",2002,74.2527233115468,77.5,84.5032258064516
"male","E06000001",2003,74.6923076923077,77.9573934837093,84.9751552795031
"male","E06000001",2004,74.5763097949886,78.3820224719101,84.9757575757576
"male","E06000001",2005,74.0555555555556,78.0979381443299,84.5614035087719
"male","E06000001",2006,75.4585152838428,78.3969072164948,84.7206703910614
"male","E06000001",2007,75.1509009009009,78.1493333333333,85.0914634146341
"male","E06000001",2008,75.3626373626374,78.8666666666667,85.1910112359551
"male","E06000001",2009,75.5034965034965,78.6426592797784,85.3511904761905
"male","E06000001",2010,76.1442080378251,79.5224719101124,85.5769230769231
"male","E06000001",2011,76.2401960784314,79.3808139534884,85.2857142857143
"male","E06000001",2012,76.8024096385542,79.7899159663866,85.671875
"male","E06000001",2013,76.0292682926829,78.9771428571429,85.9096385542169
"male","E06000002",2001,NA,NA,NA
"male","E06000002",2002,74.245,77.5878787878788,84.5885416666667
