"la","year","sex","s_35","s_50","s_65","s_80"
"E06000028",2005,"male",0.00297449558754304,0.00405837618836331,0.00677735022240747,0.0232101545437719
"E06000028",2006,"female",0.00403123110267056,0.00498792353219295,0.00712209277113481,0.0254361326551233
"E06000028",2006,"male",0.00314524096724994,0.00410636716343299,0.00787726435875959,0.0221759515503322
"E06000028",2007,"female",0.00351053407883483,0.00426498472306279,0.00729623272639109,0.0201541958406586
"E06000028",2007,"male",0.00441197527818292,0.0046688525097859,0.00653763056161025,0.0143534404439686
"E06000028",2008,"female",0.00428033939458564,0.00586818362726995,0.00823465999409366,0.0212999195974798
"E06000028",2008,"male",0.00380789396006796,0.00468909317501946,0.00733077932729546,0.0293550209973802
"E06000028",2009,"female",0.0039676707720267,0.00458094852877237,0.00651175195120626,0.0203007932312514
"E06000028",2009,"male",0.00433710338770017,0.00492999030879562,0.00703102494548714,0.012466461781049
"E06000028",2010,"female",0.00430295187742761,0.00516230235080647,0.00897716796780497,0.0204328528356146
"E06000028",2010,"male",0.00385216662757094,0.00443397674516459,0.00705654230251204,0.017723624681555
"E06000028",2011,"female",0.00452394958484575,0.00512080609353651,0.00639061265932116,0.0192201291641668
"E06000028",2011,"male",0.00411383707955826,0.00495087208524288,0.005643012416767,0.0205557540864001
"E06000028",2012,"female",0.00461078595145033,0.00620025042372507,0.00854732181758517,0.0260461485668774
"E06000028",2012,"male",0.00387681360220271,0.004702347613118,0.00657257202231384,0.0220315095017866
"E06000028",2013,"female",0.00404212106802173,0.00435560310817593,0.00583353050043476,0.0196555598247823
"E06000028",2013,"male",0.00334734447624944,0.0039399629839847,0.00651180435973861,0.0231051042524843
"E06000029",2002,"female",0.00458465972454746,0.00631541216984419,0.00950638185201934,0.0108443037970236
"E06000029",2002,"male",0.00502777413692179,0.00646871786407119,0.00666372073106842,0.0250171903093705
"E06000029",2003,"female",0.00420604825965067,0.00601986576953254,0.00659186900784807,0.0251804052882357
"E06000029",2003,"male",0.00420707649516142,0.00540910250246601,0.00685943252694954,0.0207819363161164
"E06000029",2004,"female",0.00482854493145333,0.00562919258247734,0.00650382471839033,0.0192684115479264
"E06000029",2004,"male",0.00404408339362557,0.00390937467738654,0.00618463539718075,0.0248506372425968
"E06000029",2005,"female",0.0042962775364909,0.0064230948027244,0.0100832991795387,0.0218436355035467
"E06000029",2005,"male",0.00387907904420039,0.00496563060396419,0.00649175242407212,0.0259740193317516
"E06000029",2006,"female",0.0046295111025263,0.00449455603294932,0.0063116613776533,0.0183230660376526
"E06000029",2006,"male",0.00362575390389992,0.00382618451357366,0.00555447488166916,0.0110807563439358
"E06000029",2007,"female",0.00616620696521778,0.00746097430663237,0.00861662988403908,0.02516915366002
"E06000029",2007,"male",0.00318958016630646,0.00443297307764996,0.00601780814440303,0.0198874120277454
"E06000029",2008,"female",0.00483440337597933,0.00553381200150897,0.00761371912172596,0.0209478852612744
"E06000029",2008,"male",0.00464826054213321,0.00541813265244119,0.00623372706832021,0.0215459685317071
"E06000029",2009,"female",0.00477486609795417,0.00650375534659512,0.00771996683344936,0.0167333682765236
"E06000029",2009,"male",0.00395521747332703,0.00397776227370336,0.00617064340768443,0.0178567426920217
"E06000029",2010,"female",0.00559340261644505,0.00513350957551883,0.00609114537932707,0.0182783241691563
"E06000029",2010,"male",0.00415394873425394,0.0051344331790937,0.00828591281085396,0.0186703058283439
"E06000029",2011,"female",0.00498570262366251,0.00633793987892596,0.00798278293266704,0.0282636511266202
"E06000029",2011,"male",0.00443380571294196,0.00411727573069536,0.00447552083685722,0.0192000974346767
"E06000029",2012,"female",0.00446076547822787,0.00534779319134056,0.00743043812837923,0.0190286734421982
"E06000029",2012,"male",0.00407271926645587,0.00474992219215414,0.00594380586102067,0.0241347887601549
"E06000029",2013,"female",0.00481912791518537,0.00639081435404122,0.008463419549138,0.0109838881343591
"E06000029",2013,"male",0.00430706884716788,0.00507122704338188,0.00870693642790975,0.0326905955709862
"E06000030",2002,"female",0.00372063349528814,0.00388051632198579,0.00425476461099735,0.0165835264476033
"E06000030",2002,"male",0.00423345095965586,0.00500224666691303,0.00623295773461282,0.0210546784381943
"E06000030",2003,"female",0.00368858243219111,0.00526109601390892,0.00827366586836567,0.0238397822073016
"E06000030",2003,"male",0.0044191361326745,0.00638976044679277,0.00624227560785086,0.00892574326154588
"E06000030",2004,"female",0.00359851160732882,0.00483256897340348,0.00605237771992033,0.0202511336130342
"E06000030",2004,"male",0.00410119316310241,0.00440547824300006,0.00514819354540876,0.0230749976922425
"E06000030",2005,"female",0.00410239263319403,0.00594539600489311,0.00735911797177568,0.0249551290754771
"E06000030",2005,"male",0.00363960257290511,0.00478217136108948,0.0068771342069284,0.0173685896928362
"E06000030",2006,"female",0.00470921588146149,0.00663702127746394,0.00774057339052584,0.0178721737993724
"E06000030",2006,"male",0.00440121510509314,0.00420756106878564,0.00867422945304297,0.0195602298170949
"E06000030",2007,"female",0.00443707851124792,0.00542811908280642,0.00602933039124739,0.0185083286041862
"E06000030",2007,"male",0.00413711744698782,0.00497774783775294,0.00964224113148041,0.0322803608550069
"E06000030",2008,"female",0.00372302062651591,0.00464953440547698,0.00644550979097841,0.0280603905156407
"E06000030",2008,"male",0.00289376670425988,0.00372092914784641,0.00714444047124332,0.0325161196610909
"E06000030",2009,"female",0.00454456479430792,0.00521507793159885,0.00724316661076104,0.0153602465227196
"E06000030",2009,"male",0.00344243767964253,0.00380677518111168,0.00698636120973662,0.0256432060550071
"E06000030",2010,"female",0.0039893819457385,0.00515648952587243,0.00884260772080523,0.0269009443466916
"E06000030",2010,"male",0.00461536405979335,0.00445850875246164,0.00598306126761713,0.0196379322476939
"E06000030",2011,"female",0.00352060323603422,0.00497477593615965,0.00845640146567342,0.0241846199100009
"E06000030",2011,"male",0.00366034843183731,0.00433682712536133,0.00617357636836313,0.0258627353150035
"E06000030",2012,"female",0.00484051536163402,0.00544930791809687,0.00560249664281292,0.0173735819646974
"E06000030",2012,"male",0.00371743943910003,0.00428517021109018,0.00523637204295597,0.0123520161040835
"E06000030",2013,"female",0.00364962786809526,0.00493233535877986,0.00640844294115985,0.01391181335087
"E06000030",2013,"male",0.00268116165410292,0.00331849629139312,0.00475938171364598,0.014308041040009
"E06000031",2002,"female",0.00388703543623665,0.00408781127797636,0.00754058812694798,0.0241880604991373
"E06000031",2002,"male",0.00435357865042065,0.00484405781162872,0.00618470538144731,0.0218970395050493
"E06000031",2003,"female",0.00361534450435395,0.00423447154530303,0.00644838915351043,0.0247812558121065
"E06000031",2003,"male",0.00295738639278692,0.00425290556254387,0.00641813416540699,0.0267354609658795
"E06000031",2004,"female",0.00358649034885863,0.00416202885334165,0.00606561865126913,0.0270962095194748
"E06000031",2004,"male",0.00396669205270035,0.0050263189632685,0.00789578817894093,0.0319575437843236
"E06000031",2005,"female",0.00531115820246633,0.00698789913672621,0.00785594685796224,0.0148780301694663
"E06000031",2005,"male",0.00423638407165306,0.00382515139626939,0.006597092526155,0.0253174660695049
"E06000031",2006,"female",0.00429639863463325,0.0049207231067797,0.0085609998549243,0.0259469377390374
"E06000031",2006,"male",0.00362241116586418,0.00416953229890336,0.00627051957086102,0.0182274850795521
"E06000031",2007,"female",0.00484403881521134,0.00600792296007172,0.00785365414119901,0.0305687627400188
"E06000031",2007,"male",0.00431166264779,0.00466963730798747,0.00871605794564222,0.0435008429017115
"E06000031",2008,"female",0.00419957075142941,0.00479154985320415,0.00837665127832095,0.0255062825838971
"E06000031",2008,"male",0.00423198652210759,0.00466414691290825,0.00849356772009244,0.0419859743768766
"E06000031",2009,"female",0.00345348854832668,0.00492351593336673,0.00636232923331772,0.0170629708377598
"E06000031",2009,"male",0.003267750992343,0.00357899716089128,0.00616805591518011,0.014978795075012
"E06000031",2010,"female",0.00422218954212173,0.00475856952385067,0.0084583950983225,0.0234411782858851
"E06000031",2010,"male",0.00337644561499438,0.00378283003841229,0.00654908796012928,0.0109208205243677
"E06000031",2011,"female",0.00367286725491353,0.00483999140452887,0.0081790051355921,0.0237615378589079
"E06000031",2011,"male",0.00390736085006006,0.00382566251582946,0.0064663138621453,0.0193890637931262
"E06000031",2012,"female",0.00477630627781603,0.00704501954477624,0.00646671178104754,0.0193736553342981
"E06000031",2012,"male",0.00309983318163847,0.00394200692208606,0.00703743678263605,0.0251638122389765
"E06000031",2013,"female",0.0032909035723646,0.00401112242945266,0.00822462969311189,0.0208047935935362
"E06000031",2013,"male",0.00391300484023631,0.00497428646331361,0.00685595204481724,0.0188438207107443
"E06000032",2002,"female",0.00356734348705514,0.00488422802133864,0.00529556737580212,0.0168680490939196
"E06000032",2002,"male",0.00378722571585642,0.00472777919327382,0.00772348544269154,0.0314708300114396
"E06000032",2003,"female",0.00426480365390746,0.00464561432446172,0.00558777169063111,0.0208861608967021
"E06000032",2003,"male",0.00412749510605041,0.00503352486738947,0.00663802467185461,0.022850365595339
"E06000032",2004,"female",0.00465162006260673,0.00540640668388828,0.00753053318251075,0.0237654085055392
"E06000032",2004,"male",0.00396176236337639,0.004612067218463,0.00717511440635277,0.0213597097630842
"E06000032",2005,"female",0.00407732688515415,0.00574447466080317,0.00523773371017926,0.0264613168687272
"E06000032",2005,"male",0.00358737879315138,0.00386327469083827,0.00637796680197017,0.0240466502083461
"E06000032",2006,"female",0.00336708507470548,0.00452510901234802,0.00763376503670484,0.0237298401129526
"E06000032",2006,"male",0.0030557128343496,0.00385878001363584,0.00736673083746596,0.0298772408381182
"E06000032",2007,"female",0.00491349533687946,0.00715995171585792,0.00812385454769589,0.0353361957365074
"E06000032",2007,"male",0.00315632776792005,0.00345069107806528,0.00645819625769368,0.018407159051752
"E06000032",2008,"female",0.00367733427837068,0.00497807402952077,0.00765075031986007,0.0214410004447415
"E06000032",2008,"male",0.00451865517766698,0.00527001410515836,0.00648698036009516,0.0276410095460695
"E06000032",2009,"female",0.00406035353520318,0.00536463561419829,0.00860390612295682,0.0242530932746009
"E06000032",2009,"male",0.00330461501713447,0.00446391732929858,0.00630759932084645,0.0226956138517077
"E06000032",2010,"female",0.00378468407959296,0.00439870547446287,0.00695451148826438,0.026545854884835
"E06000032",2010,"male",0.00304439460075686,0.0036845890348456,0.00545585972469125,0.0246215887928377
"E06000032",2011,"female",0.00368990492690519,0.0044982524767459,0.0063414624671109,0.0230700866888069
"E06000032",2011,"male",0.0036649498683922,0.0037744718129866,0.00591612473183492,0.0156641702537535
"E06000032",2012,"female",0.00460980690182478,0.00603322946015612,0.0062371146275283,0.017980316956457
"E06000032",2012,"male",0.00369293520470787,0.00447961241975466,0.00667465292371525,0.0218304066645246
"E06000032",2013,"female",0.00461397771520826,0.00537727160435108,0.00907716180590563,0.0242344123994558
"E06000032",2013,"male",0.00343613639737931,0.00479912943266669,0.00713188266328739,0.0205118046314653
"E06000033",2002,"female",0.00473894796648709,0.00557883106372672,0.00696299557777433,0.0176643714083898
"E06000033",2002,"male",0.00424391666746861,0.0044746599001355,0.00634634032408888,0.0212864496124716
"E06000033",2003,"female",0.00435662863570502,0.00523946761523947,0.00617464963796303,0.0151595024897299
"E06000033",2003,"male",0.00409250445663304,0.0035995785858318,0.00459661610322729,0.0156370752399009
"E06000033",2004,"female",0.00468060759131988,0.00428031700867533,0.00514482743048667,0.0191575433763268
"E06000033",2004,"male",0.00410908984401278,0.00540742807307005,0.00619918659926252,0.0174147632501155
"E06000033",2005,"female",0.00398210536653729,0.00538383217390302,0.00576554704697113,0.0217410387145708
"E06000033",2005,"male",0.00352825686845277,0.00433577265834084,0.00781131071649067,0.0264780665924158
"E06000033",2006,"female",0.00424903376373962,0.00437954848903437,0.00739432204658554,0.0229144455503825
"E06000033",2006,"male",0.00404507598530832,0.004349635780914,0.00764169596657327,0.0228111533318214
"E06000033",2007,"female",0.00425959681520859,0.00488169028933259,0.00751112093169553,0.0194158477041966
"E06000033",2007,"male",0.0041793705526497,0.00369043010146307,0.00793103674640698,0.0304847240160488
"E06000033",2008,"female",0.00440722031568367,0.00456599755036236,0.00602328997637258,0.0121191388425946
"E06000033",2008,"male",0.00397579036560196,0.00377469176703319,0.00637518475260788,0.0259602138479405
"E06000033",2009,"female",0.00368527979786054,0.00459623894779052,0.0075500771534012,0.0238874120700938
"E06000033",2009,"male",0.00369905597250532,0.00403890252932881,0.0058871073963103,0.0219719150805853
"E06000033",2010,"female",0.00408140607106627,0.0049869922475236,0.00739572200696121,0.0241741846709391
"E06000033",2010,"male",0.00463745772164813,0.00422359864302549,0.00653005769170997,0.0246247209834019
"E06000033",2011,"female",0.00393714781938174,0.00573660686600421,0.00785689814508331,0.0250445391488118
"E06000033",2011,"male",0.00408046575705266,0.00485377357047473,0.00578404494690988,0.0191728181651837
"E06000033",2012,"female",0.00453727170894092,0.00436574223852952,0.00751619442150552,0.0208940426293669
"E06000033",2012,"male",0.00454273539332254,0.00577504834279876,0.00630573738367481,0.0255028383137385
"E06000033",2013,"female",0.00397059798207534,0.00501532552125593,0.00814788501513037,0.0278826390016034
"E06000033",2013,"male",0.00288945667122389,0.00386509138974026,0.00599868633149186,0.0129415393381562
"E06000034",2002,"female",0.00363167500984539,0.00443287289528649,0.0061277329188411,0.0158026787258038
"E06000034",2002,"male",0.00311485359069883,0.00346217784325055,0.00712252793887706,0.0298287181471033
"E06000034",2003,"female",0.00331990371988394,0.00403056570556082,0.00696071798527959,0.0206663732761362
"E06000034",2003,"male",0.0036131882970212,0.00425853588891527,0.00639868082379219,0.0296263359716857
"E06000034",2004,"female",0.004288914400128,0.0056670689623378,0.0119824034173164,0.03471655923897
"E06000034",2004,"male",0.00372496510571365,0.00515997452213652,0.00774171627621145,0.0306819267838525
"E06000034",2005,"female",0.00553861782374694,0.00899651774789614,0.00925309415136651,0.023289615083298
"E06000034",2005,"male",0.00430426447077938,0.00452198484084362,0.00619838811108852,0.0248139652385542
"E06000034",2006,"female",0.00347988433857207,0.00412210438421104,0.00489091442249183,0.0178544751021138
"E06000034",2006,"male",0.00439869760047904,0.00465212051476135,0.00796713686564695,0.0345982519814164
"E06000034",2007,"female",0.00334437741746664,0.00453039576143711,0.0087566786697556,0.034957051655619
"E06000034",2007,"male",0.00359412248392586,0.00463559882721767,0.00540266480146652,0.0184976454295928
"E06000034",2008,"female",0.00492163296048147,0.00590455897059886,0.00783216228446868,0.0191886206300898
"E06000034",2008,"male",0.00371387078864529,0.00387117464850579,0.00601256360436876,0.0103627997127639
"E06000034",2009,"female",0.00405392090015535,0.00548366742392039,0.00984583122902196,0.0320795495671323
"E06000034",2009,"male",0.00298002403904715,0.00360326882573502,0.0064601720190815,0.0195772029944222
"E06000034",2010,"female",0.00457477525457133,0.00569949113891321,0.00765056135019894,0.0264972768332522
"E06000034",2010,"male",0.00384637649097293,0.00562817723734124,0.0084647132433137,0.0300163846633501
"E06000034",2011,"female",0.00347500461045477,0.00479452232397044,0.00743017091396852,0.022507212794436
"E06000034",2011,"male",0.00435980952603679,0.00632194094283,0.00851372660094451,0.0383409904106983
"E06000034",2012,"female",0.00379801215278586,0.00433589609435604,0.00588046522001485,0.0164467476526937
"E06000034",2012,"male",0.00313485072330168,0.00404195830176219,0.00693672949859919,0.0175256747327848
"E06000034",2013,"female",0.00462853739147813,0.00591434087254892,0.00667021387664051,0.0274227621438547
"E06000034",2013,"male",0.00424202686684604,0.00610562204856665,0.00745027455314919,0.0230378940884177
"E06000035",2002,"female",0.00338330322268168,0.00332606090302962,0.00416693394932702,0.0158702499197115
"E06000035",2002,"male",0.00366477487925048,0.00395720898828492,0.00693397540627165,0.03432521137693
"E06000035",2003,"female",0.00411521231495694,0.00387596040141034,0.00585780959678384,0.0168834889250411
"E06000035",2003,"male",0.00311170102685664,0.00292334843844851,0.00573149457536706,0.0195843585015934
"E06000035",2004,"female",0.00381862860467239,0.00323806035623473,0.0051701179363069,0.0140529836024926
"E06000035",2004,"male",0.00407170404168976,0.00334795846089318,0.0060875761871469,0.0256704102791809
"E06000035",2005,"female",0.00250743584359228,0.0029509741697491,0.00449884429790124,0.0140634897249623
"E06000035",2005,"male",0.00388298470756644,0.00314287719709069,0.00530092951876565,0.0168864175589394
"E06000035",2006,"female",0.00402874044002971,0.00471843666789219,0.00805263397333463,0.0257776619411506
"E06000035",2006,"male",0.00311498719866217,0.0038149368285419,0.0061063925191058,0.0262647349356468
"E06000035",2007,"female",0.00376778826634976,0.00423777028337792,0.0068737462222385,0.0261120230357436
"E06000035",2007,"male",0.00237920716280753,0.00300657644515466,0.0054850358537773,0.0247760022677306
"E06000035",2008,"female",0.00385430145453204,0.00318854250697083,0.0057489154492266,0.0214702819106129
"E06000035",2008,"male",0.00321180840283807,0.00307040100895503,0.00624829300191272,0.0290935814423999
"E06000035",2009,"female",0.00328266855498136,0.00444165165103239,0.00529097941455642,0.0148994641866872
"E06000035",2009,"male",0.00293673370004921,0.00344944276297015,0.00550550195772605,0.011646777746526
"E06000035",2010,"female",0.00320379558527091,0.00342840869056473,0.0046770085955993,0.0201540749410487
"E06000035",2010,"male",0.00393199003394768,0.00330978305487455,0.00583679090228774,0.0227674298534368
"E06000035",2011,"female",0.00359517917885763,0.00406689346984237,0.00578899554206046,0.0195775913442599
"E06000035",2011,"male",0.00282661530654678,0.00417419968446802,0.00430104039926035,0.0170184672983866
"E06000035",2012,"female",0.00378986585206272,0.00382831927314126,0.00568868135284102,0.0101099094363703
"E06000035",2012,"male",0.00313264370334122,0.00326939868318057,0.0050323896189974,0.0101899627058918
"E06000035",2013,"female",0.0038716459330907,0.00491689359967762,0.0074633474037907,0.0228584022907809
"E06000035",2013,"male",0.00295905615055158,0.00331191717747344,0.00399780744709738,0.0115667001223327
"E06000036",2002,"female",0.00532504553711555,0.00725925602062001,0.01088452695559,0.0245500254150344
"E06000036",2002,"male",0.00441237320714375,0.0052003189568308,0.00935980151844003,0.0370902257301112
"E06000036",2003,"female",0.00575779470288655,0.00781164407648991,0.0136954781493802,0.0170471749477818
"E06000036",2003,"male",0.00486361345831778,0.00649199711382853,0.0105614393185991,0.0359874224719659
"E06000036",2004,"female",0.00445287928351467,0.00643774194880045,0.00694472090840873,0.0280149189132397
"E06000036",2004,"male",0.00513004514547226,0.00670438302497947,0.00802287435183038,0.0332814617083909
"E06000036",2005,"female",0.00567256810466176,0.0073013302954857,0.00815960323827388,0.0264993579702716
"E06000036",2005,"male",0.00555334652674182,0.00684837697618305,0.00980486346596168,0.0340809211895513
"E06000036",2006,"female",0.00495334865712855,0.00700433321432579,0.010657254089788,0.0325100601056495
"E06000036",2006,"male",0.00457038547759135,0.00540531022887437,0.0094738829621282,0.031609780753379
"E06000036",2007,"female",0.00538359414482488,0.00763349750538315,0.0119488405641991,0.0271472312535492
"E06000036",2007,"male",0.00418138702990591,0.00578857497721859,0.00688327828506625,0.025504006191694
"E06000036",2008,"female",0.00379438923609127,0.00529447571591394,0.00968241700908297,0.0372380766906403
"E06000036",2008,"male",0.00467367627857555,0.00541622085466253,0.0103699670195076,0.0506018376155144
"E06000036",2009,"female",0.00455353263681959,0.00592075616575391,0.0101425066397251,0.0305008846242451
"E06000036",2009,"male",0.00394208475015017,0.00431748160744076,0.00690665848050713,0.0258267633015503
"E06000036",2010,"female",0.00400853428006141,0.00646798459870042,0.00892262180773721,0.0342433909407634
"E06000036",2010,"male",0.00448859084230194,0.00611251481980508,0.0100189918572805,0.0260157607412035
"E06000036",2011,"female",0.00515698780794423,0.00733471938644963,0.0123511580862657,0.0332981065431734
"E06000036",2011,"male",0.00506904341093489,0.00732699504685816,0.011793176981564,0.0308750747406228
"E06000036",2012,"female",0.00404841713876714,0.00538291759927471,0.00785036135283575,0.022359955458137
"E06000036",2012,"male",0.00481135837524238,0.00671326590204191,0.0116077991779878,0.0309720750553963
"E06000036",2013,"female",0.00634680347271373,0.00902179216515635,0.015157674453302,0.0227829327879238
"E06000036",2013,"male",0.00527686858028316,0.00549940025021619,0.00924670626254879,0.0111683889445123
"E06000037",2002,"female",0.004467863282335,0.00530759711789181,0.00975792817196423,0.0200366625304989
"E06000037",2002,"male",0.00408728109909262,0.00527853861585537,0.00580048204764411,0.0226965707203282
"E06000037",2003,"female",0.00466997807515488,0.0056373043296019,0.0087157003932687,0.0330942933323054
"E06000037",2003,"male",0.00352445852553339,0.00485949529007314,0.007365930057405,0.0256402236134445
"E06000037",2004,"female",0.00560742061312646,0.00661009022710526,0.00632383443239253,0.0156366931504152
"E06000037",2004,"male",0.00430894884247337,0.00591169886921674,0.00939634077408459,0.0245157753567136
"E06000037",2005,"female",0.00434318705854678,0.0063037076426957,0.00849507341593584,0.022997783113911
"E06000037",2005,"male",0.0048659001136849,0.00551142087912367,0.0081290721720018,0.0271930469461597
"E06000037",2006,"female",0.00423528627186549,0.00575275520570689,0.00878040393324871,0.0286757367810883
"E06000037",2006,"male",0.00419243245142195,0.00588506378357148,0.00915116163030768,0.0412616512408328
"E06000037",2007,"female",0.00438770808048564,0.00606071583985454,0.0085816338567151,0.0230195692653755
"E06000037",2007,"male",0.00413458182749402,0.00569479547893671,0.00856865099146838,0.0224843970466246
"E06000037",2008,"female",0.00399391010357991,0.00492940918913168,0.00722502330679285,0.010554404123022
"E06000037",2008,"male",0.00304055479098816,0.00409355140415894,0.00639510995650602,0.0268983710638299
"E06000037",2009,"female",0.00450141555576219,0.00561598609645632,0.00739157249926133,0.0270619870878015
"E06000037",2009,"male",0.00441813311003066,0.00479171640524429,0.0070353422198263,0.0254166385716487
"E06000037",2010,"female",0.00487246469356413,0.0070476463074804,0.010340095743553,0.018836435376595
"E06000037",2010,"male",0.00537548126042801,0.00712348702115248,0.00918230904137237,0.0325444773881226
"E06000037",2011,"female",0.00437414795576187,0.00451965062459091,0.007710883246062,0.0244257291478146
"E06000037",2011,"male",0.00357537010592365,0.00418899310558892,0.00626478634546479,0.0243378573979805
"E06000037",2012,"female",0.00595543315360142,0.0078664118715238,0.0118393981361094,0.0293099802245455
"E06000037",2012,"male",0.0039817135617524,0.00433318253104434,0.0075980298486764,0.0131540550368456
"E06000037",2013,"female",0.00456589893739873,0.00643807770445964,0.00804845969088128,0.0170337906114863
"E06000037",2013,"male",0.00378633551215586,0.00483186875405198,0.00751043010309909,0.0284896730835611
"E06000038",2002,"female",0.00490146975252388,0.00772655898412259,0.00987822793265135,0.0278363045790452
"E06000038",2002,"male",0.00328401349210376,0.00412071379843687,0.00557339239668385,0.0248968093352166
"E06000038",2003,"female",0.00410449441326521,0.00554024660010156,0.00791075584051869,0.0180792486879412
"E06000038",2003,"male",0.0025928604576734,0.00354381965337811,0.00692874756395528,0.0260771138625898
"E06000038",2004,"female",0.00463153738550224,0.00535430031052971,0.00816696375187233,0.0258898664753906
"E06000038",2004,"male",0.00353184304107457,0.00548702393632307,0.00682995906517546,0.0271364925482352
"E06000038",2005,"female",0.00528198813852609,0.00667684847912729,0.00744437746639767,0.0200418837899148
"E06000038",2005,"male",0.00417946617733236,0.00438615742509641,0.0093542899655592,0.0270409961648286
"E06000038",2006,"female",0.00503195714043185,0.00621086426187401,0.0099470593716232,0.0255694553587326
"E06000038",2006,"male",0.00399368315063026,0.00467924939725592,0.00724879490607849,0.0236792487025154
"E06000038",2007,"female",0.00425623215244992,0.0052898636161764,0.00584584803739493,0.0150546780457411
"E06000038",2007,"male",0.00376241700639347,0.00469066225393175,0.0070889479027713,0.032231225130427
"E06000038",2008,"female",0.00423326239814657,0.00495716314845199,0.00738836037415751,0.0212568351873737
"E06000038",2008,"male",0.00402271310176229,0.00492925692114532,0.00854549250125858,0.028245801051606
"E06000038",2009,"female",0.00417856880686578,0.0056315049113202,0.00799465816575116,0.0232730480784883
"E06000038",2009,"male",0.00392002846747112,0.00567051320155501,0.0100915950957245,0.0359812317652647
"E06000038",2010,"female",0.00506622357196841,0.0067043248780838,0.00924567829879353,0.0227395531130102
"E06000038",2010,"male",0.0034010634375682,0.00434857119797359,0.00640333291146874,0.0195230063634046
"E06000038",2011,"female",0.00479537976379925,0.00686128023643989,0.00846216783933369,0.0234508637031402
"E06000038",2011,"male",0.00373819206228318,0.00550961797903672,0.00862293149833288,0.021751892545658
"E06000038",2012,"female",0.005044225438776,0.00647653818615383,0.010047190409383,0.0211508190178612
"E06000038",2012,"male",0.00430932551123127,0.00636379392296332,0.0101786106591514,0.0377602718597111
"E06000038",2013,"female",0.0053745293289268,0.00822487080214905,0.0143279916834966,0.0247065104273698
"E06000038",2013,"male",0.00421470998289028,0.00520464898421512,0.00756860237223868,0.0111321680639649
"E06000039",2002,"female",0.00426213534271935,0.0058883541121971,0.00799113842346628,0.0384155078060727
"E06000039",2002,"male",0.00452546693266104,0.00524043342104985,0.00769012940832543,0.0302586273027963
"E06000039",2003,"female",0.00503815851186495,0.00807073307359356,0.0139692203732009,0.0290904606529728
"E06000039",2003,"male",0.00581854180354078,0.00824226928457354,0.00817450668927541,0.0330196551435639
"E06000039",2004,"female",0.00499865637783804,0.00746122767267398,0.0108811975451157,0.031330810937801
"E06000039",2004,"male",0.00398806727076945,0.00408517167261679,0.00599031955692927,0.0206699164820937
"E06000039",2005,"female",0.00416251119947959,0.00576761198481822,0.0083236662279397,0.0302464344939494
"E06000039",2005,"male",0.00373210895352871,0.00391106234382684,0.00732743159727519,0.0291354218608146
"E06000039",2006,"female",0.00533045359345111,0.00732545537514156,0.00966334804109345,0.021885751342832
"E06000039",2006,"male",0.0042356973986893,0.00522614713961251,0.00899507270442164,0.0372913730930289
"E06000039",2007,"female",0.0045424873699827,0.00707250402297709,0.0118808173216133,0.0375081795960355
"E06000039",2007,"male",0.00468188402189074,0.00654001434329121,0.0153886111239681,0.0605611069018805
"E06000039",2008,"female",0.00589492166687886,0.00888920117603683,0.0104006843122721,0.031941312093993
"E06000039",2008,"male",0.00347029205440048,0.00484963808697012,0.00771207459845891,0.0316340529754327
"E06000039",2009,"female",0.00482189954399822,0.00681642065257189,0.0126258234470791,0.0290186502410316
"E06000039",2009,"male",0.00397521669693927,0.00431993211386491,0.00888868715243242,0.0322107865138402
"E06000039",2010,"female",0.00508182331392456,0.00712375204639927,0.0106684328024162,0.0293167238793135
"E06000039",2010,"male",0.0045080876098716,0.00481380913810029,0.00924564870560928,0.0228255287307712
"E06000039",2011,"female",0.00489158156789145,0.00566016984769465,0.0108680508965428,0.0232882488070777
"E06000039",2011,"male",0.0042445190909847,0.00653472424932431,0.00896986236725443,0.0268712829960428
"E06000039",2012,"female",0.00499432767785757,0.00792043932757532,0.0114714459908573,0.0357906327879186
"E06000039",2012,"male",0.00443893608010408,0.00502337740096125,0.00843214760027703,0.0375263306292049
"E06000039",2013,"female",0.00479612472894843,0.00655963299534945,0.00886733240774422,0.0305170740497669
"E06000039",2013,"male",0.00468262970324965,0.00557463771286493,0.00758417639672958,0.0304187431135197
"E06000040",2002,"female",0.0035910607428247,0.00443918443275889,0.00812975357197137,0.0198113898640236
"E06000040",2002,"male",0.00383251344372086,0.00435068293678486,0.00666060829440828,0.02147954493326
"E06000040",2003,"female",0.00433303468281774,0.00625052690435983,0.00969123463234709,0.0207688409578321
"E06000040",2003,"male",0.00338270781664964,0.0041733347797139,0.00649488987376711,0.0216063784829972
"E06000040",2004,"female",0.0048452277135123,0.00670420463081175,0.0115329745937087,0.0334799260463725
"E06000040",2004,"male",0.00330969121401415,0.00405836005124526,0.00677710910294319,0.0276736431295477
"E06000040",2005,"female",0.00510614923259699,0.00568882560544391,0.00717097123325709,0.0229747705697202
"E06000040",2005,"male",0.0045291443343894,0.00436691039982145,0.00648927923329891,0.0265604716133838
"E06000040",2006,"female",0.00437228380101877,0.00657362726956895,0.00678813396691614,0.0234654972481124
"E06000040",2006,"male",0.00404439548764552,0.00498328016013401,0.0106919275354627,0.0297333820200188
"E06000040",2007,"female",0.00398110837586278,0.00659824257512615,0.0105961476560251,0.0293703999726376
