"la","year","sex","c_35","c_50","c_65","c_80"
"E07000044",2005,"male",0.0940446186399255,0.110975033298572,0.114162320838669,0.119463216747
"E07000044",2006,"female",0.0930833983824266,0.10901907537813,0.131727713431379,0.154419108381679
"E07000044",2006,"male",0.0893765006000442,0.110072804829215,0.12403751311936,0.151980451070249
"E07000044",2007,"female",0.0846959623512826,0.106070637484348,0.119187112268132,0.157850018970621
"E07000044",2007,"male",0.0871081372996896,0.0997820374953108,0.0951103857609049,0.0453473352204561
"E07000044",2008,"female",0.0870595605085515,0.110801960795369,0.136290729679411,0.179700044736331
"E07000044",2008,"male",0.0969791884477345,0.109963629238364,0.119482679814547,0.169961843790432
"E07000044",2009,"female",0.0881702359065499,0.108389019089178,0.123293966195572,0.1667680056424
"E07000044",2009,"male",0.0910769475845617,0.124575560288598,0.154089861048727,0.153384075576114
"E07000044",2010,"female",0.0874806366424609,0.1123037251597,0.139223360788695,0.143627465622306
"E07000044",2010,"male",0.0872197507471604,0.10253157193873,0.119769354769196,0.119853140937932
"E07000044",2011,"female",0.0863017331710081,0.117695289592716,0.150601402631126,0.164145104802415
"E07000044",2011,"male",0.0883378720076248,0.10030308218886,0.1305305721958,0.143361476921326
"E07000044",2012,"female",0.0917812783661398,0.110594660058523,0.138924151575869,0.190582525688558
"E07000044",2012,"male",0.0882918170793904,0.114355419332069,0.128733854679697,0.155823390607867
"E07000044",2013,"female",0.0858351191441994,0.110495631589569,0.139365102152179,0.165116725021011
"E07000044",2013,"male",0.0869647421484535,0.107914526632918,0.118541535065878,0.133782170848668
"E07000045",2002,"female",0.0942665197408958,0.110699449405613,0.127482746850959,0.13730704055382
"E07000045",2002,"male",0.0973925949831456,0.110722495850291,0.125380069785808,0.111969740271438
"E07000045",2003,"female",0.0965823844752892,0.12052098980306,0.120887093359887,0.155679767924826
"E07000045",2003,"male",0.105478420138203,0.108102973461029,0.112258465160555,0.101472225852365
"E07000045",2004,"female",0.0873895743616728,0.107912304472508,0.12587890244653,0.161468380278219
"E07000045",2004,"male",0.10445552247663,0.10410210732392,0.108224198429991,0.140269071233643
"E07000045",2005,"female",0.0959605010273291,0.102793700910737,0.114673215622915,0.186053493346318
"E07000045",2005,"male",0.0956555842169624,0.117761558907075,0.141963783190333,0.13511386228276
"E07000045",2006,"female",0.0938362787076649,0.103955765653105,0.122392806537247,0.147242457521598
"E07000045",2006,"male",0.100164769580624,0.110595515245018,0.113760387808104,0.136268713984596
"E07000045",2007,"female",0.094302998041545,0.099075365946945,0.118034258953587,0.170014068266198
"E07000045",2007,"male",0.0998240311668861,0.107742597511293,0.11327648823257,0.141581430218017
"E07000045",2008,"female",0.0927780053162153,0.110608346353124,0.144542471686737,0.131634684968967
"E07000045",2008,"male",0.0930076772705374,0.107987490701733,0.129930390793275,0.0917901393605041
"E07000045",2009,"female",0.0902118296051769,0.10027677339007,0.112825540930861,0.158621478751477
"E07000045",2009,"male",0.0928850968624339,0.0969900468675793,0.116954434084749,0.126731112781792
"E07000045",2010,"female",0.0883516921307896,0.101334552734438,0.140829296288298,0.174118932960521
"E07000045",2010,"male",0.093474846040299,0.111289781008365,0.122624106151714,0.151819512485291
"E07000045",2011,"female",0.0937587105302179,0.10310869482344,0.126247828116157,0.163682412584166
"E07000045",2011,"male",0.0881462942249955,0.109874673903516,0.115354162172231,0.120535225314152
"E07000045",2012,"female",0.0899079765256823,0.109368208846146,0.129194835871359,0.142693418802815
"E07000045",2012,"male",0.0947720644415468,0.108336484162147,0.116634529191411,0.149160811746706
"E07000045",2013,"female",0.0913583398322769,0.104839203979447,0.136462302288431,0.183871058238791
"E07000045",2013,"male",0.0890068377786371,0.101032586993533,0.118677718415435,0.131408621315176
"E07000046",2002,"female",0.0849260381020526,0.0977027065755354,0.146963747505394,0.139700620156443
"E07000046",2002,"male",0.0885880387162596,0.104723046326142,0.104408252204843,0.126044518622873
"E07000046",2003,"female",0.0839089193372861,0.104493941056084,0.137464094039591,0.128394918786939
"E07000046",2003,"male",0.0884987869666658,0.094939951847903,0.116123258441359,0.150290004985852
"E07000046",2004,"female",0.0928823183985637,0.107805409089556,0.115941471554398,0.208276025312881
"E07000046",2004,"male",0.0936849526596592,0.0979446810139541,0.111777909406308,0.101837766274058
"E07000046",2005,"female",0.0909960323043914,0.112211108235048,0.16278509848296,0.13677952925134
"E07000046",2005,"male",0.0927852193907132,0.111838747459488,0.117211358307726,0.132629773900297
"E07000046",2006,"female",0.0855521847570671,0.106719063533398,0.127884795035917,0.101528839290253
"E07000046",2006,"male",0.0884370201847789,0.112454641370943,0.126582442576742,0.119205410874806
"E07000046",2007,"female",0.0817971426046896,0.104227214252822,0.134765957053301,0.154220902645147
"E07000046",2007,"male",0.0911988134287092,0.105622639627475,0.121124630138919,0.151637464704746
"E07000046",2008,"female",0.0866186382136114,0.106518463367402,0.131222019206795,0.164323326967212
"E07000046",2008,"male",0.0896004192831742,0.118615522888762,0.146514797131928,0.123581176507596
"E07000046",2009,"female",0.0809728404787382,0.104231668337432,0.119583064557755,0.132776243838497
"E07000046",2009,"male",0.0858765202630228,0.110020620897438,0.120706738414387,0.131359127919493
"E07000046",2010,"female",0.0820865163659006,0.112917103148256,0.129894101942685,0.119336404479074
"E07000046",2010,"male",0.0858938132716627,0.119213973405293,0.12286119674955,0.188653925503003
"E07000046",2011,"female",0.0842896594111854,0.103730337938692,0.139457016040685,0.17473166160029
"E07000046",2011,"male",0.0842857105267626,0.117558839452567,0.137154489441332,0.127420087008469
"E07000046",2012,"female",0.0840084040776317,0.109397497943712,0.10483278028994,0.151066308159823
"E07000046",2012,"male",0.0843219256057044,0.102860948365794,0.121136786864912,0.122637795188126
"E07000046",2013,"female",0.0802944214740983,0.0924975618471904,0.143631279843882,0.17757697956359
"E07000046",2013,"male",0.0917952602943766,0.116995912609582,0.129860713152319,0.178981521049688
"E07000047",2002,"female",0.0876597182272153,0.116177517181363,0.140760235812016,0.200755491791636
"E07000047",2002,"male",0.0950188423585926,0.11328413497007,0.125805186777522,0.159318118238738
"E07000047",2003,"female",0.087427327634662,0.111283134168889,0.125264739894528,0.143369996738298
"E07000047",2003,"male",0.0853723926591046,0.108068710059328,0.140320716812117,0.146337465417294
"E07000047",2004,"female",0.0781373358130758,0.10028201867647,0.133057339183379,0.155091382801101
"E07000047",2004,"male",0.0873610611889891,0.106133859125154,0.131637897938335,0.151310751983327
"E07000047",2005,"female",0.0830712763294756,0.0886255659689552,0.107239881457025,0.131636134417611
"E07000047",2005,"male",0.0956551392714965,0.104591113476728,0.128485288370846,0.163304709714243
"E07000047",2006,"female",0.0886911872353931,0.114523367873734,0.14735271290449,0.183398377091362
"E07000047",2006,"male",0.0927958846866648,0.11360743061271,0.12461781481968,0.190175049942511
"E07000047",2007,"female",0.0837133918984897,0.112647610541367,0.171237914942643,0.195042306087963
"E07000047",2007,"male",0.0903806667363286,0.105177510274716,0.103252036482589,0.0834726633742225
"E07000047",2008,"female",0.0785944756852816,0.0949978091874101,0.127771427843421,0.178604451056399
"E07000047",2008,"male",0.0894118054523265,0.10831326096315,0.138582284859668,0.124167078355571
"E07000047",2009,"female",0.0819956495796156,0.112773540944502,0.130020434091842,0.137707598264619
"E07000047",2009,"male",0.0821063339197193,0.101877344445169,0.137392722978554,0.168689985833899
"E07000047",2010,"female",0.0726460189921097,0.102634364233213,0.124237610052155,0.150881161115959
"E07000047",2010,"male",0.0824032356132745,0.10764009049203,0.128744973707745,0.161456287711249
"E07000047",2011,"female",0.0790505641541202,0.114228263468887,0.129517290280029,0.1647481212294
"E07000047",2011,"male",0.0836577373135493,0.110227913045168,0.128845576888557,0.170836072889784
"E07000047",2012,"female",0.084117627600575,0.115554526097683,0.135714664976692,0.1704917472436
"E07000047",2012,"male",0.0847036083869023,0.111383010686348,0.137021869015893,0.142082500929726
"E07000047",2013,"female",0.0836925880190723,0.108298412331652,0.126344995460895,0.16381511328415
"E07000047",2013,"male",0.0859594157306152,0.109831039730046,0.124172620416685,0.155619453210305
"E07000048",2002,"female",0.0827562487121047,0.108665789547267,0.125602768644046,0.183494743151237
"E07000048",2002,"male",0.0844732069140156,0.0967181276130386,0.114936163122074,0.111761230088777
"E07000048",2003,"female",0.0733982097053856,0.100008786183524,0.122130782208106,0.156346650252917
"E07000048",2003,"male",0.0817205586682438,0.0955995149983198,0.118604594649202,0.124644761075177
"E07000048",2004,"female",0.0826230758799496,0.10360471977614,0.120256455833077,0.200340395868465
"E07000048",2004,"male",0.0883497397984384,0.105002911654938,0.113297945741779,0.139735005923281
"E07000048",2005,"female",0.0748428476189459,0.096829126428353,0.131793152670149,0.176630020846041
"E07000048",2005,"male",0.0814757415339073,0.107553327023499,0.148368391083469,0.176396584013053
"E07000048",2006,"female",0.0743423775877943,0.0883030280625823,0.118303316736376,0.138051166952303
"E07000048",2006,"male",0.0744163596369693,0.0882476486617483,0.119944145950023,0.0904866335124023
"E07000048",2007,"female",0.0797130083439585,0.100084139587904,0.117023518998117,0.158270581495345
"E07000048",2007,"male",0.0806566310315586,0.0985934989970995,0.108921807436952,0.17869000978142
"E07000048",2008,"female",0.0755548960794741,0.0985187435483392,0.110188847309528,0.111303789183007
"E07000048",2008,"male",0.080066339399492,0.111112800146229,0.140458357613989,0.126508331355017
"E07000048",2009,"female",0.0784326066412766,0.101430682434869,0.119190798416531,0.196820405833938
"E07000048",2009,"male",0.0815597018166878,0.0869921573821375,0.115300265986683,0.135088350666688
"E07000048",2010,"female",0.0731864280225943,0.0891182205006594,0.110324754218549,0.166672101441401
"E07000048",2010,"male",0.0834898161498764,0.101286544080573,0.113939222164361,0.109420859637917
"E07000048",2011,"female",0.0699546320856964,0.0942856364315227,0.12151179438292,0.148893768460618
"E07000048",2011,"male",0.0762875615558271,0.0979531745850773,0.10132273959953,0.194064627926898
"E07000048",2012,"female",0.0756879855170258,0.0961640557718605,0.134530728913481,0.172423889946378
"E07000048",2012,"male",0.0787030039135079,0.100693822823097,0.130070291929027,0.0853443094271494
"E07000048",2013,"female",0.0714263195847311,0.0923968048409251,0.139059835425661,0.207293311412082
"E07000048",2013,"male",0.0808253055023346,0.103734713663189,0.12305810871111,0.136340212260047
"E07000049",2002,"female",0.0961900004876006,0.11907169428269,0.130283917761173,0.172814954476219
"E07000049",2002,"male",0.0904887208667474,0.101180631489328,0.103375902591709,0.119968779538907
"E07000049",2003,"female",0.0862667647921762,0.110410576141156,0.135404369208418,0.163375240808411
"E07000049",2003,"male",0.100831184232705,0.113034447437193,0.132975813247158,0.100420378145431
"E07000049",2004,"female",0.0911329001532843,0.101986709277951,0.15532219213746,0.176016005453502
"E07000049",2004,"male",0.0944545894701089,0.118011614527825,0.135088152889052,0.138968144311414
"E07000049",2005,"female",0.0902548890821809,0.106891893517261,0.131216810495284,0.181406257941946
"E07000049",2005,"male",0.0993921335524063,0.118805603424404,0.126653316611515,0.13950311510247
"E07000049",2006,"female",0.09297925959382,0.119721817543082,0.154070037066959,0.157590906042779
"E07000049",2006,"male",0.103185191315182,0.112712649699921,0.119921785000113,0.150276321718106
"E07000049",2007,"female",0.0857436387860875,0.110040081545234,0.134641547280995,0.190096684240916
"E07000049",2007,"male",0.0943997393770726,0.111056626115863,0.120000201691162,0.145957025686917
"E07000049",2008,"female",0.0886779480410136,0.114432232954459,0.123403146677618,0.159305403798462
"E07000049",2008,"male",0.0926076574366631,0.114878096773527,0.111618064512607,0.146211683224713
"E07000049",2009,"female",0.0873921073383253,0.113150519459417,0.127028918773014,0.171000107764661
"E07000049",2009,"male",0.0949569486717621,0.116909746980954,0.131946586922798,0.175838009456701
"E07000049",2010,"female",0.0837893462923533,0.0920987178513426,0.126007971392688,0.188815129365262
"E07000049",2010,"male",0.0913955495800093,0.106173940226889,0.135520393196858,0.163024682254701
"E07000049",2011,"female",0.0844747802149396,0.109549764500015,0.136363013166769,0.197351938851784
"E07000049",2011,"male",0.0874439852048052,0.0973385100202491,0.123027081036264,0.166119836107617
"E07000049",2012,"female",0.0876887141418536,0.106487342713602,0.131293949602891,0.158410319023559
"E07000049",2012,"male",0.0940110067894912,0.114071579419057,0.128697523740378,0.136082918193874
"E07000049",2013,"female",0.082834464729788,0.109598158603498,0.127949406947904,0.173979748692932
"E07000049",2013,"male",0.086091724447152,0.114567057398188,0.13467763114457,0.165825205319999
"E07000050",2002,"female",0.0884484134106593,0.107076691419011,0.121840855495077,0.14603833635818
"E07000050",2002,"male",0.0912578246852622,0.116321849320763,0.117586947668076,0.142963558483982
"E07000050",2003,"female",0.0865009681115583,0.104358267372528,0.118834343567814,0.102860905645987
"E07000050",2003,"male",0.09087841381453,0.113095897997019,0.116474070947481,0.0891963241633867
"E07000050",2004,"female",0.0874781969831007,0.120556363760582,0.134073100610932,0.186915045353048
"E07000050",2004,"male",0.0907050697860185,0.100218423946376,0.115058659583512,0.123266175425238
"E07000050",2005,"female",0.0927387460794564,0.108970978177584,0.132843509791664,0.135210771444487
"E07000050",2005,"male",0.0920126371043715,0.102909080217571,0.118478124008147,0.164460969603419
"E07000050",2006,"female",0.08931752286428,0.101581400420627,0.142390126170819,0.146216975813358
"E07000050",2006,"male",0.0958006354323221,0.105903625580582,0.115801431716274,0.186305229278593
"E07000050",2007,"female",0.0856405818509237,0.111045812997272,0.131997654526144,0.131342900842433
"E07000050",2007,"male",0.0935876570981388,0.107172225610717,0.122330235803045,0.107985424181099
"E07000050",2008,"female",0.0785049858448951,0.0959064307287865,0.132178112680617,0.213728727619431
"E07000050",2008,"male",0.0986176456796674,0.118161079523693,0.123881847186396,0.15572663408489
"E07000050",2009,"female",0.0864134529424961,0.10792647268476,0.138128810637819,0.143582644559815
"E07000050",2009,"male",0.0878178547088491,0.101182137291131,0.125575820011641,0.207645069640953
"E07000050",2010,"female",0.082216810734401,0.111111931803015,0.137403886128294,0.158255014312922
"E07000050",2010,"male",0.0953561294779016,0.115750142141637,0.119651893614333,0.128882935458524
"E07000050",2011,"female",0.0809452894799951,0.109052801385448,0.137715042915406,0.143020652794619
"E07000050",2011,"male",0.0897301668030063,0.10693468157113,0.11516286569093,0.153582891000302
"E07000050",2012,"female",0.0841440573835177,0.10694578499316,0.133618291866582,0.153450636699902
"E07000050",2012,"male",0.0936807089725793,0.102005011026743,0.121722245565079,0.184378264882755
"E07000050",2013,"female",0.0830633377653772,0.111543139023975,0.144982819047929,0.184316368188894
"E07000050",2013,"male",0.0949203087775491,0.107560386181043,0.137274950908995,0.181573358556775
"E07000051",2002,"female",0.0809612090402028,0.0924259851230859,0.120030450121021,0.187214311372663
"E07000051",2002,"male",0.085779366819543,0.101803379746419,0.120148486673948,0.130118876722468
"E07000051",2003,"female",0.0819390959906016,0.121851853471568,0.16601072299806,0.134814211004676
"E07000051",2003,"male",0.0863215098661194,0.106668898569245,0.117131238277228,0.12165682661843
"E07000051",2004,"female",0.0869009594812477,0.114567390701728,0.106938120960918,0.111372123480105
"E07000051",2004,"male",0.0891492232663617,0.116987812689521,0.114802509328586,0.0992228101013781
"E07000051",2005,"female",0.0713513630478768,0.0908303859457316,0.135030753934072,0.25442775600114
"E07000051",2005,"male",0.0772961414065832,0.0979227824458116,0.119768280307927,0.149181119220402
"E07000051",2006,"female",0.0822639898016582,0.106087875886833,0.12852976608335,0.136257370203466
"E07000051",2006,"male",0.08698657219212,0.105550252666841,0.0955305395951486,0.126865237685285
"E07000051",2007,"female",0.0731973849299299,0.101648937730117,0.133410883724717,0.124771613833695
"E07000051",2007,"male",0.0856043286256451,0.105415635875094,0.133921211740441,0.162588394712404
"E07000051",2008,"female",0.0822215714446455,0.0937474428841254,0.108630086182445,0.200317155160147
"E07000051",2008,"male",0.0804575179306419,0.0949115725420397,0.124091328671393,0.0648057657926239
"E07000051",2009,"female",0.0727495797386735,0.095053904218878,0.123296680824816,0.123136327466823
"E07000051",2009,"male",0.0756994795173078,0.098971035078311,0.111065462747561,0.148163446328296
"E07000051",2010,"female",0.0787584476982355,0.0920428770226336,0.111245106977591,0.163277043524743
"E07000051",2010,"male",0.0810305523274224,0.0999723954745977,0.126125424579918,0.136725990517605
"E07000051",2011,"female",0.0765830630967749,0.0971598419756907,0.135047669328396,0.146672167046643
"E07000051",2011,"male",0.0802964411749905,0.100501404318291,0.103634030383802,0.143017073698275
"E07000051",2012,"female",0.0718939564557538,0.103174406144019,0.125488878556149,0.131171527382701
"E07000051",2012,"male",0.0800234769064883,0.105869035549155,0.111800334231372,0.122988601332932
"E07000051",2013,"female",0.0736754025745775,0.096852128542619,0.135058419114833,0.208118530340494
"E07000051",2013,"male",0.0806222140200623,0.105014961543814,0.0985809276937061,0.163381165940534
"E07000052",2002,"female",0.0928051408008867,0.111651768487678,0.139624185910847,0.130629959992498
"E07000052",2002,"male",0.0932631629827876,0.105343400986101,0.111193159249642,0.166623882071674
"E07000052",2003,"female",0.0925700758560715,0.113702304041468,0.11888103052401,0.163355384707616
"E07000052",2003,"male",0.101028528909696,0.114305254326806,0.126600321693969,0.144539709319874
"E07000052",2004,"female",0.0933964279763218,0.100581570705993,0.127991378298703,0.161399653176548
"E07000052",2004,"male",0.0868781020268513,0.101075350805156,0.125366277216772,0.121960512264008
"E07000052",2005,"female",0.0912230670923492,0.113572601863638,0.127139057423127,0.183804132273932
"E07000052",2005,"male",0.0954841532474562,0.102867184816246,0.106342278327418,0.153510480320443
"E07000052",2006,"female",0.0905091307309305,0.108760573500558,0.130003818730367,0.109465593717986
"E07000052",2006,"male",0.089012620649438,0.112555445730859,0.107858096872404,0.127110282983339
"E07000052",2007,"female",0.0884945155481007,0.111258054780142,0.138560144373178,0.155464635113322
"E07000052",2007,"male",0.0963314330415862,0.114198651907044,0.119148203280724,0.132805176120145
"E07000052",2008,"female",0.0843151255412137,0.11524383812988,0.131121775199346,0.130212563889487
"E07000052",2008,"male",0.0933313370113959,0.102585960046033,0.116746239188898,0.161228489879766
"E07000052",2009,"female",0.0876963393659234,0.114214260017852,0.148220418598483,0.17130860016557
"E07000052",2009,"male",0.0974329851188652,0.113847734370712,0.124682214576127,0.121578323284217
"E07000052",2010,"female",0.0915230343530257,0.122053392092723,0.138214857867296,0.154934420199334
"E07000052",2010,"male",0.0929921592803626,0.109785703898369,0.12678568340653,0.148235378327665
"E07000052",2011,"female",0.0858750782587863,0.112070533264267,0.134612863413505,0.159884224066588
"E07000052",2011,"male",0.0901114408569732,0.121122942812257,0.133038599420883,0.120237440328143
"E07000052",2012,"female",0.0863483797602183,0.115487291973993,0.137257333733345,0.208974149427137
"E07000052",2012,"male",0.094977178220314,0.115521417628679,0.12581861639788,0.139709084641124
"E07000052",2013,"female",0.0836336191865282,0.100262092405604,0.142523658415012,0.150120884517427
"E07000052",2013,"male",0.0838800239524087,0.107253736734787,0.132122068880921,0.160594134389282
"E07000053",2002,"female",0.0909308423713706,0.112894875779016,0.120694369865513,0.126379453767194
"E07000053",2002,"male",0.0880860050157647,0.0968163345665025,0.0979309381288595,0.0874690808159573
"E07000053",2003,"female",0.0852624362222787,0.099163660492958,0.129765757079536,0.0793916152862257
"E07000053",2003,"male",0.0851742084319263,0.0895900816240642,0.101070571256718,0.0779176434600856
"E07000053",2004,"female",0.0899468351327813,0.103003282901556,0.109671481127912,0.148156048636812
"E07000053",2004,"male",0.085904218491741,0.0984205332447606,0.108388375747281,0.163769599947949
"E07000053",2005,"female",0.0933068350701109,0.120121495264298,0.12425190571634,0.159700827909171
"E07000053",2005,"male",0.0943326240585541,0.0982537908638494,0.102501486987193,0.140342537238661
"E07000053",2006,"female",0.0884660382512853,0.104643724639074,0.114871901940763,0.130291237601156
"E07000053",2006,"male",0.0829733864208316,0.0985880057551034,0.103844219795694,0.100096691965195
"E07000053",2007,"female",0.0912109064862676,0.101237381610649,0.134563832943043,0.105840086118944
"E07000053",2007,"male",0.0876741854058375,0.0988526514418104,0.101409235501821,0.0961215734813587
"E07000053",2008,"female",0.0847953299014486,0.105549914864019,0.144617690088946,0.136771120702489
"E07000053",2008,"male",0.0802166447530854,0.0937973065482168,0.0986741354099248,0.0938618861940219
"E07000053",2009,"female",0.0867759429928749,0.108599622047229,0.121964967868323,0.165763988734028
"E07000053",2009,"male",0.0843577317957327,0.108226409591671,0.124389004001176,0.150998670157646
"E07000053",2010,"female",0.0825536795265935,0.103894461754969,0.120156722428896,0.14276593758955
"E07000053",2010,"male",0.0847952611189975,0.102813710850937,0.113095531961457,0.133455906596662
"E07000053",2011,"female",0.0946713505041551,0.117310040016186,0.13646860566923,0.118864015964999
"E07000053",2011,"male",0.0783013237161867,0.0873871186180967,0.107729182743395,0.141097622852549
"E07000053",2012,"female",0.0795940845371506,0.0977896934484603,0.107635496476016,0.0972489350474805
"E07000053",2012,"male",0.0777398653318104,0.0902044665501774,0.115257170027346,0.123810081801356
"E07000053",2013,"female",0.0775614851191896,0.103421701488674,0.132646276776832,0.158034943899572
"E07000053",2013,"male",0.0738741696568704,0.0910539118528507,0.114346435229701,0.121340725127693
"E07000061",2002,"female",0.0915135495858092,0.110115677654371,0.11936591017732,0.130253019213452
"E07000061",2002,"male",0.0826063508862433,0.0926147183367401,0.108531207160666,0.087459882331521
"E07000061",2003,"female",0.0857823980971368,0.10262914524607,0.105424140137331,0.13434084348181
"E07000061",2003,"male",0.0888181308879259,0.107139220978588,0.106727656746916,0.135386845688931
"E07000061",2004,"female",0.0818406091441552,0.0956767725703876,0.122445028038858,0.131441131418562
"E07000061",2004,"male",0.0878969120330716,0.0893244108827009,0.0997771351407854,0.123255045604823
"E07000061",2005,"female",0.080581782011116,0.101692434901224,0.111449414904799,0.141375889555843
"E07000061",2005,"male",0.0862317584232425,0.108487083968908,0.105246133028977,0.116580286206339
"E07000061",2006,"female",0.0885568742417556,0.104630369529395,0.112381455011376,0.179748669826072
"E07000061",2006,"male",0.0798674077093616,0.0842880146107188,0.0963974790355799,0.120352314067641
"E07000061",2007,"female",0.0812822125798021,0.103627866108122,0.110929093905439,0.167064270464849
"E07000061",2007,"male",0.0965165865185608,0.108412003283443,0.10582483339876,0.147677070511757
"E07000061",2008,"female",0.0915412520764134,0.106946839455172,0.124145428234838,0.146965584780431
"E07000061",2008,"male",0.0885943318192165,0.0792668353268431,0.0944596476300214,0.132813203029417
"E07000061",2009,"female",0.0825795813639727,0.0911732715046772,0.117452362847063,0.186488288731392
"E07000061",2009,"male",0.0853035336668804,0.10039507400871,0.122906689786242,0.129746110101905
"E07000061",2010,"female",0.0871971000319824,0.0995796677703231,0.133990511231154,0.147549441646284
"E07000061",2010,"male",0.0893530916401845,0.0957562904368457,0.106020067016528,0.130050557179884
"E07000061",2011,"female",0.0819533936561143,0.0888871348328861,0.121735677297263,0.129155923597166
"E07000061",2011,"male",0.0911075104032781,0.0925629212790083,0.106614272466129,0.156582678135284
"E07000061",2012,"female",0.0863929007572562,0.101293118610177,0.120309614865291,0.161749527962515
"E07000061",2012,"male",0.0887149324649113,0.0960812267265681,0.113908776046739,0.0924891785725006
"E07000061",2013,"female",0.0894211459334959,0.099778168381985,0.117779627082946,0.16409826124472
"E07000061",2013,"male",0.0891744509389423,0.0986898314831055,0.101504707772106,0.104767281770007
"E07000062",2002,"female",0.0940040307260579,0.102692496343061,0.101280546696895,0.147794284681588
"E07000062",2002,"male",0.0936673115870963,0.0973475369861409,0.11197263109147,0.130626830973491
"E07000062",2003,"female",0.0869302533051711,0.105246122496577,0.114169976152347,0.163851921760946
"E07000062",2003,"male",0.0916568326468155,0.100587743755451,0.110515534084659,0.107460462059725
"E07000062",2004,"female",0.0904556323982185,0.105213348475376,0.141681169512488,0.12241595182505
"E07000062",2004,"male",0.0904346303240762,0.0999746122029893,0.137156680418846,0.132518813348249
"E07000062",2005,"female",0.0962898922091793,0.0966781859365577,0.103908296541083,0.174217061210311
"E07000062",2005,"male",0.0960431239509295,0.107570552872382,0.109933559619088,0.155776011516596
"E07000062",2006,"female",0.0937318396918583,0.102701931844848,0.127721147494096,0.11162646328836
"E07000062",2006,"male",0.0949991688687311,0.0925338312250825,0.0985594285058825,0.133159241192554
"E07000062",2007,"female",0.0916905737250024,0.102707995436917,0.135316787139378,0.118366384352877
"E07000062",2007,"male",0.092327312502791,0.0936254151878774,0.097452370816417,0.113941250536266
"E07000062",2008,"female",0.092035183388577,0.111266636492592,0.113945974904731,0.127014206172294
"E07000062",2008,"male",0.0882737007580949,0.0929349856028936,0.11193466982161,0.0968916489491797
"E07000062",2009,"female",0.0912017766286394,0.104765949941291,0.122242392799048,0.121432781989808
"E07000062",2009,"male",0.092199008132993,0.105489443883409,0.123957887889286,0.182399238374212
"E07000062",2010,"female",0.0908898503057671,0.104542964283726,0.105237695515086,0.115337415196435
"E07000062",2010,"male",0.086602935482225,0.0853871714144547,0.106626396651954,0.149675196128787
"E07000062",2011,"female",0.0829015101999309,0.0965704496116001,0.116285702462398,0.1611271765087
"E07000062",2011,"male",0.0893977752355522,0.0928894503284454,0.104289175963695,0.0685895776682894
"E07000062",2012,"female",0.0891726231932857,0.104568617593409,0.116493128559633,0.0965980620972578
"E07000062",2012,"male",0.0930965872125985,0.0937643826287805,0.104108869631161,0.13195361678359
"E07000062",2013,"female",0.0905014506310173,0.0980662240338374,0.115228237139887,0.12962411614486
"E07000062",2013,"male",0.0897702242958935,0.0976060278839369,0.107351434161172,0.125004427507879
"E07000063",2002,"female",0.0922813717800595,0.102018897134906,0.138001782220696,0.149373195195794
"E07000063",2002,"male",0.093590728309255,0.105800084316473,0.120130426985053,0.130149436658786
"E07000063",2003,"female",0.0976745035533647,0.100178588866115,0.119491666899807,0.12290061705998
"E07000063",2003,"male",0.0930842272685463,0.104890298770969,0.101506931603462,0.118593993514497
"E07000063",2004,"female",0.0876137820157717,0.108048015387645,0.122840969785449,0.0954602081348826
"E07000063",2004,"male",0.0860012757212739,0.0971823827039541,0.1091104331047,0.0960852006388589
"E07000063",2005,"female",0.0946434119953109,0.10702946299883,0.109717349497176,0.104799650121341
"E07000063",2005,"male",0.0870695860965076,0.104060460628749,0.124955655101622,0.12217371235707
"E07000063",2006,"female",0.0830279537643555,0.10480906825583,0.122418085577374,0.131444516741659
"E07000063",2006,"male",0.097091844019767,0.114281011267219,0.128701576680952,0.103044720055298
"E07000063",2007,"female",0.085166682030247,0.111502628645209,0.114703675863928,0.126490652275685
"E07000063",2007,"male",0.0932408841380209,0.114613026468411,0.119817106354853,0.0795235770333336
"E07000063",2008,"female",0.0869175673011972,0.104564400331877,0.134571450979703,0.157722425921842
"E07000063",2008,"male",0.0918798543875872,0.108540715177053,0.124332563683136,0.155599385385553
"E07000063",2009,"female",0.0850650671366726,0.104861206953554,0.124157168476974,0.188422253039245
"E07000063",2009,"male",0.0926236743020009,0.100457538972199,0.123873716540608,0.189923500719598
"E07000063",2010,"female",0.0901977901408246,0.11090197621266,0.123574497876453,0.143211131575807
"E07000063",2010,"male",0.0959193707662209,0.105788689272511,0.122321592475264,0.14959423502428
"E07000063",2011,"female",0.0914404512839022,0.113053763184866,0.120454680386854,0.159588225968581
"E07000063",2011,"male",0.0918156578618496,0.103461261679783,0.116124260830459,0.135804625616709
"E07000063",2012,"female",0.0898649062425569,0.108302454335569,0.118759021554438,0.143356458614553
"E07000063",2012,"male",0.0906838917938546,0.0996273060595854,0.118662697391714,0.165902955735971
"E07000063",2013,"female",0.0835933463175211,0.094845800845628,0.124222765445279,0.19875727383517
"E07000063",2013,"male",0.0902368873412725,0.0993774322644046,0.106983836052446,0.142909262287732
"E07000064",2002,"female",0.0855180417179344,0.108863636714535,0.116478618053652,0.148254640646972
"E07000064",2002,"male",0.0972290259216181,0.1132139616318,0.12726959654913,0.158920166370545
"E07000064",2003,"female",0.0871953389938575,0.103384049456572,0.125316633366146,0.138162138841459
"E07000064",2003,"male",0.0953016942169657,0.111058695244003,0.115724031488996,0.129311256621126
